"cycle_id","end_to_end[sec]","selection_time[sec]","tests_exec_time[sec]","startup_time[sec]"
"8cfa4882a175d3e1327098c898448a701fbb2375",9,2,0.009000000000000001,6.991
"fd48c7cea91e4cc99e11c54206e0de227728eebe",9,1,0.6470000000000001,7.353
"63687e70f21639a9a3105a502b58846368733442",8,1,0.039,6.961
"b4eba75157d30e86192af55697591e0f2f6ef354",9,1,0.605,7.395
"58b6aa8c53e30874bb3d83a913db4e4d19878228",9,1,0.679,7.321
"9ff186bd4faaa784b0ba9bdd8980f9f9d41bd8f8",9,2,0.505,6.495
"3cc73baf806ea007dea3e66252dddf2d8350601d",8,1,0.008,6.992
"b2c2cf3d42dd306c96b6b68283eeeadc1b3e5c22",11,1,2.799,7.2010000000000005
"402339a7578090ef93399606e6966bd9025e5c09",10,2,0.6709999999999999,7.329000000000001
"79c4777389b173d15fad261ac5dbc98cf7618d8c",8,1,0.005,6.995
"4a8bb5884168cb6c7d3bf7cd2efa5b0f7a74d763",9,2,0.036000000000000004,6.964
"03aa0776df745abd944666731e8859ec5ed487ba",8,2,0.033,5.9670000000000005
"9e7c59dfd25b087cc56e13e406ab1124b0d28829",9,2,0.028,6.9719999999999995
"ea8ede041009d4a018657db339e68c6823a3c561",9,2,0.029,6.971
"21a8423514bcbcebd24e3d1c120da62683ad70f0",8,1,0.021,6.979
"7fb904ff9e0d5903fa91d967543aed54d97cfe36",9,2,0.272,6.728
"f2528beee5e222f63bc85a4bd7884f558717cd11",10,2,0.7220000000000001,7.2780000000000005
"b623db94829eda3afa2c244f1519bcc2d43852c2",9,1,0.71,7.29
"322cc85a2c2d20acdebee2d38ef86449d1e7f522",9,2,0.674,6.3260000000000005
"a9a1ef40e6468a11abce920f720197b183b9834c",18,2,9.103,6.897
"422d2e44cba5d256ea130b418f91c56c723c5788",14,1,6.8420000000000005,6.1579999999999995
"9fcdb588c3958c9468fe83dfe5e07a36aeaa9e7c",17,2,8.664,6.336
"390aa7125269cde1062dfea9b515db8f63d10a2c",14,1,6.707999999999998,6.292000000000002
"65ebf2cbe46f9c9328ac96f16e7ce1297a4f756c",14,1,6.8820000000000014,6.1179999999999986
"70191f0f7945e35f89d5f0ff2cce4beeeae6d3fd",16,2,8.716,5.284000000000001
"5c31aa4a642eca6a3275fc8e9361d28c3af4774e",16,1,8.947000000000001,6.052999999999999
"2abec2678331c6972b2cd7817532f1cfe9830e5b",16,1,8.533,6.4670000000000005
"e7f9dafe2278cd5d43b6f49b9c0c62d45e160e7b",16,1,8.874999999999998,6.125000000000002
"298527f9ed4ed5b8b902238c7edcadbe8cdbabe2",17,2,8.654,6.346
"791c721449939096088c5a5d52d7f21cf288f14a",15,1,8.549,5.4510000000000005
"69a7fd9bba0b8aa145a11e4b21c7d7462b4feb55",7,1,0.017,5.9830000000000005
"b8112b003103be8c22849483229ee5a57125d39e",17,1,8.646999999999998,7.3530000000000015
"a8a4bc18c3600ad3fcc9f6ec0f2ce312c81e07d1",16,1,8.678,6.321999999999999
"6207523b518b2e0a98c558d8df56f38362066010",16,1,8.823,6.177
"b91f50fb5ce9c15df4f61b6716542b0984daf474",17,1,8.979000000000001,7.020999999999999
"7d7e486df3d177e850f15cdbaa71b7046589335b",19,2,8.378,8.622
"fea31ea9b1511d38b42f70e83ced9cede3c803ff",20,2,7.577,10.423
"4898d123b1d3c11a025e7cc707b85809e3627ef3",17,2,8.402000000000003,6.597999999999997
"78c75127ae121958de3ec2ee4da69a10528fe52c",15,1,7.546999999999999,6.453000000000001
"f98699421fe6e66c911559559979f23a50ad0c9d",14,2,7.524,4.475999999999999
"c170f6b67d6927aa7e1efff3f0618542483f8708",13,1,7.687,4.312999999999999
"2e92a8705e420ca32c32ecb77edc9f3f76bce7a2",16,3,7.4670000000000005,5.5329999999999995
"a85362e950874ce8fdc1c741a0b775495f2af842",10,2,0.585,7.415
"83881d7331950147503d9ad952a14ed06f3c91ae",8,1,0.199,6.801
"b17d10dd5d4457ff751f0c37dedd6ae2adfa221f",8,2,0.132,5.868
"a8b19f4bac481609e2f210e73c0c8018463ef119",16,1,7.739,7.260999999999999
"bacf66673718f3af8d9500e6fc22cc2a85201839",16,2,7.728,6.272
"1a03d4297a6f5bda9622233af6d0ee69efe4a4a0",16,2,7.913,6.087
"ff8ad6dce1ddbca02981fef9a5f79055fabbcf96",9,2,0.308,6.692
"ddf4ba4e4c1f53014230401b81985518f2434289",8,1,0.3350000000000001,6.665
"33f678b9c67a099eb4ba7970a89584cd773a98b8",7,1,0.38499999999999995,5.615
"2f769f2b0afdb19b6a99c7945be2f494876023b6",8,1,0.338,6.662
"f49aa5e8439831f135de38dfe31cbef58d23e33a",9,2,0.35600000000000004,6.644
"66436373d83a18676dd6d24f0317200a4daf83f0",9,2,1.3520000000000003,5.648
"cfd44eb99719bf045bf78b1e35dba231f98f5a45",13,5,1.3109999999999997,6.689
"379211207d6d9937e11757714f3c7afadabdf567",9,2,0.51,6.49
