means_RLMLP,means_RL,means_RRF,means_RF,means_kNN,means_MART,means_RankNet,means_RankBoost,means_CoordinateAscent,means_LambdaMart
0.844766496050862,0.8492584442704885,0.9173786905151905,0.9347526541702214,0.8965152730268883,0.9601370037228616,0.8701379671277835,0.8845343456398278,0.8376844921940226,0.9431913991778778
0.8481987161475850,0.8526322671765383,0.9169392318257049,0.9341611715307769,0.8965152730268883,0.9601370037228616,0.8706758296271624,0.8845343456398278,0.7875806020056243,0.9431913991778778
0.8453411825486260,0.8492482201261455,0.9178108602672272,0.9342088428879924,0.8965152730268883,0.9601370037228616,0.8706758296271624,0.8845343456398278,0.7668698965042252,0.9431913991778778
0.8481236942735350,0.8528500759049689,0.918333976143955,0.9346110331362291,0.8965152730268883,0.9601370037228616,0.8430037926854499,0.8845343456398278,0.828882048717704,0.948470862285645
0.8505339287725140,0.8579319533138471,0.9181144002328482,0.9340461713235317,0.8965152730268883,0.9601370037228616,0.8685276854100645,0.8845343456398278,0.7979998972402937,0.9329540340826586
0.8490737650441490,0.8504693579524547,0.9162760032430531,0.9347488810117105,0.8965152730268883,0.9601370037228616,0.7994687830535432,0.8845343456398278,0.7929339280665655,0.9431913991778778
0.8448736289583720,0.848825462513039,0.9171970948269674,0.935415522157157,0.8965152730268883,0.9601370037228616,0.7907844542494105,0.8845343456398278,0.8020553430446976,0.9432261831513711
0.8451270818645310,0.8533294548848042,0.9179587712895961,0.935064809449793,0.8965152730268883,0.9601370037228616,0.8714089842056835,0.8845343456398278,0.7838797156494838,0.9465027894516638
0.8495295547006920,0.8487097596778024,0.9179171339390373,0.9341877170732178,0.8965152730268883,0.9601370037228616,0.8685113410295469,0.8845343456398278,0.8456233332562577,0.9431913991778778
0.8471546047717220,0.8500186598132198,0.9179767749347783,0.9342915821233698,0.8965152730268883,0.9601370037228616,0.8727891873954292,0.8845343456398278,0.8028779126844249,0.9515604286665293
0.8473493286799630,0.8514832482084652,0.918810535389618,0.9338921179195416,0.8965152730268883,0.9601370037228616,0.8710472563489042,0.8845343456398278,0.805352424653687,0.9495895838910263
0.8468906921380730,0.8471758132441084,0.9186805576234338,0.934323856497978,0.8965152730268883,0.9601370037228616,0.8671783914364785,0.8845343456398278,0.8038257066306779,0.9431913991778778
0.8502994620425750,0.8473667595419976,0.9173278600478456,0.9334029332098752,0.8965152730268883,0.9601370037228616,0.8683863829284612,0.8845343456398278,0.7824730532128088,0.9455842414923852
0.8447329146814020,0.8521068170262893,0.9172282577196031,0.9331558049059432,0.8965152730268883,0.9601370037228616,0.8706758296271624,0.8845343456398278,0.7800361565632219,0.9477087340368714
0.8471251629068180,0.8516853913991345,0.9195694646742536,0.9330832625268595,0.8965152730268883,0.9601370037228616,0.8720118491251151,0.8845343456398278,0.778723849491332,0.9431913991778778
0.8473656612976630,0.8496347438492848,0.9184653389965473,0.9352524036861258,0.8965152730268883,0.9601370037228616,0.9142303832268271,0.8845343456398278,0.795587468123808,0.9329484955041211
0.8461585766318620,0.8523635471976674,0.9179215486291686,0.9343701513115895,0.8965152730268883,0.9601370037228616,0.8724898570097953,0.8845343456398278,0.7828569767517741,0.9431913991778778
0.8458344102916980,0.848777756177475,0.9181802746998022,0.9342954599781386,0.8965152730268883,0.9601370037228616,0.8702688730881507,0.8845343456398278,0.8084754723645406,0.9431913991778778
0.8492412301885770,0.8504736844779234,0.9172420293556737,0.9349629817718853,0.8965152730268883,0.9601370037228616,0.8709827958094417,0.8845343456398278,0.8604502068340382,0.9431913991778778
0.8451040562731260,0.8524869773970526,0.9172605550442496,0.9340726095087122,0.8965152730268883,0.9601370037228616,0.8706758296271624,0.8845343456398278,0.8410442209753134,0.9431913991778778
0.8479199585632910,0.8537082614213843,0.9180557505806534,0.9328987017531079,0.8965152730268883,0.9601370037228616,0.8122584136847765,0.8845343456398278,0.7812300747587938,0.9495895838910263
0.8472808185842440,0.8522053473109296,0.9184947669322105,0.9335045888125564,0.8965152730268883,0.9601370037228616,0.7996386596208472,0.8845343456398278,0.7797472504297996,0.9431913991778778
0.8478048553554080,0.84969723649099,0.9191926860627845,0.9348848791596867,0.8965152730268883,0.9601370037228616,0.8634956094365619,0.8845343456398278,0.7705514913632227,0.9248828443379022
0.8477393768727750,0.8500404422896666,0.917310043101112,0.9344795011381355,0.8965152730268883,0.9601370037228616,0.8711678300670156,0.8845343456398278,0.8983813851571638,0.9431913991778778
0.8439981270814370,0.8494035236018668,0.9175058435850297,0.9340630092411301,0.8965152730268883,0.9601370037228616,0.8485457230333546,0.8845343456398278,0.7974429194181891,0.9431913991778778
0.845451900403783,0.8515280161859518,0.9197632262103155,0.9353242120780453,0.8965152730268883,0.9601370037228616,0.8714398348544385,0.8845343456398278,0.8255194411842889,0.9329484955041211
0.8486568742720130,0.852384485972598,0.9177573252342599,0.9337384588698496,0.8965152730268883,0.9601370037228616,0.8712522228417463,0.8845343456398278,0.7470039207062609,0.9431913991778778
0.8460131551582780,0.8516946125326954,0.9194662613757945,0.9350509360867093,0.8965152730268883,0.9601370037228616,0.8706758296271624,0.8845343456398278,0.7795080848068372,0.9360019548288734
0.8473764873122690,0.8501395380688396,0.9175860577163886,0.9356757327817029,0.8965152730268883,0.9601370037228616,0.8700506646650056,0.8845343456398278,0.8735204341114683,0.9431913991778778
0.8483568186345630,0.8486567346167934,0.9175508493333459,0.9350396855606893,0.8965152730268883,0.9601370037228616,0.87128899416534,0.8845343456398278,0.8185123068699335,0.9476592254667339
