means_RLMLP,means_RL,means_RRF,means_RF,means_kNN,means_MART,means_RankNet,means_RankBoost,means_CoordinateAscent,means_LambdaMart
0.8195289226457781,0.8197212464349947,0.9165204311803625,0.9329265400989559,0.8505899308965362,0.9726568063474188,0.8780117589416023,0.9066811994094888,0.7569129110535631,0.9287526336929757
0.819774114565522,0.8221483609938781,0.9160454656460324,0.9331797631466807,0.8505899308965362,0.9726568063474188,0.8718793004874081,0.9066811994094888,0.8055014445293359,0.9282725958630242
0.819363633857017,0.8214254360291109,0.9140748777647061,0.9338317258904144,0.8505899308965362,0.9726568063474188,0.8702266939632384,0.9066811994094888,0.7619264566786249,0.9282725958630242
0.8195097075462836,0.8214678993246781,0.9155424318330856,0.9335082750187749,0.8505899308965362,0.9726568063474188,0.8562777317057695,0.9066811994094888,0.9086820271970173,0.9118183674003753
0.8197728539933453,0.8244478859516002,0.9165431603485218,0.9332414525092602,0.8505899308965362,0.9726568063474188,0.8707669558943707,0.9066811994094888,0.8458975844049501,0.9282725958630242
0.8175263482697472,0.8202038910465393,0.9165214716700333,0.9323200965357185,0.8505899308965362,0.9726568063474188,0.8813314669003344,0.9066811994094888,0.7830427791590254,0.9461214299708969
0.8191843710820558,0.8201135693891132,0.9160845901061333,0.9338680474232747,0.8505899308965362,0.9726568063474188,0.8870525013431878,0.9066811994094888,0.7636146327181484,0.9282725958630242
0.8214734341900627,0.8199499817131982,0.9151267625995417,0.9334630475461718,0.8505899308965362,0.9726568063474188,0.7691854265050613,0.9066811994094888,0.7661615157408306,0.9282725958630242
0.8207700218269282,0.822898385671954,0.9151564789408354,0.9329650347779518,0.8505899308965362,0.9726568063474188,0.8796429957254849,0.9066811994094888,0.9135508134031731,0.9282725958630242
0.8195260639553062,0.8195426922333052,0.9156791103186032,0.932737903331645,0.8505899308965362,0.9726568063474188,0.8823381328528012,0.9066811994094888,0.7899821589994458,0.9282725958630242
0.8195289226457781,0.821016909025962,0.9155130762471746,0.9334277721261579,0.8505899308965362,0.9726568063474188,0.8824581673823563,0.9066811994094888,0.7687014819849509,0.9282725958630242
0.819774114565522,0.8242088928003024,0.9167508404120279,0.9326658006066798,0.8505899308965362,0.9726568063474188,0.8707089980131445,0.9066811994094888,0.7804424142566756,0.9282725958630242
0.819363633857017,0.8229772726548201,0.9154321486000421,0.9329828241082326,0.8505899308965362,0.9726568063474188,0.8702619541326388,0.9066811994094888,0.7385155445622373,0.9282725958630242
0.8195097075462836,0.8230337574446037,0.9144597299233146,0.933753310997186,0.8505899308965362,0.9726568063474188,0.8735438557119714,0.9066811994094888,0.7895535019559875,0.9282725958630242
0.8197728539933453,0.8198669623885202,0.9156901818290044,0.9325514441861034,0.8505899308965362,0.9726568063474188,0.8707294669465003,0.9066811994094888,0.757249229589905,0.9389270143779728
0.8175263482697472,0.8239962777219475,0.914039508463489,0.9340061519318749,0.8505899308965362,0.9726568063474188,0.8642999553983644,0.9066811994094888,0.7371125440051133,0.9118183674003753
0.8191843710820558,0.820915535941399,0.9164394567772352,0.9340859570102784,0.8505899308965362,0.9726568063474188,0.8834784993104983,0.9066811994094888,0.757309699540295,0.9282725958630242
0.8214734341900627,0.8208428142189904,0.9150462870952624,0.9330741439148931,0.8505899308965362,0.9726568063474188,0.8951963729196588,0.9066811994094888,0.7675229069579911,0.9282725958630242
0.8207700218269282,0.8211539528385804,0.9169364816593643,0.9335819781982101,0.8505899308965362,0.9726568063474188,0.8874420226391001,0.9066811994094888,0.7365062865863433,0.9118183674003753
0.8195260639553062,0.821569365992776,0.9161040583147627,0.9331340517409825,0.8505899308965362,0.9726568063474188,0.8814054048273213,0.9066811994094888,0.788438713910438,0.9461214299708969
0.8195289226457781,0.8218028953742178,0.9148650677799296,0.9345783157439135,0.8505899308965362,0.9726568063474188,0.8812174085052918,0.9066811994094888,0.7386772640995699,0.9282725958630242
0.819774114565522,0.8205167449262636,0.9150472448595783,0.9334980602426193,0.8505899308965362,0.9726568063474188,0.8930866707869333,0.9066811994094888,0.7327336876250115,0.9282725958630242
0.819363633857017,0.8226596551585835,0.9165076046425298,0.9324987858599701,0.8505899308965362,0.9726568063474188,0.8864681052663435,0.9066811994094888,0.7574440798252622,0.9282725958630242
0.8195097075462836,0.8212287741981861,0.9155384186968422,0.9334509138316395,0.8505899308965362,0.9726568063474188,0.8704632892310893,0.9066811994094888,0.7923650308888204,0.9282725958630242
0.8197728539933453,0.8199517526862893,0.9159189790785532,0.9328077822426966,0.8505899308965362,0.9726568063474188,0.8877977385926319,0.9066811994094888,0.8056640849362273,0.9701813049243918
0.8175263482697472,0.8194062779298996,0.916159623798121,0.9325721697647967,0.8505899308965362,0.9726568063474188,0.8780648117791283,0.9066811994094888,0.765068184672196,0.9282725958630242
0.8191843710820558,0.8237582288465328,0.9167947275521278,0.9321364083817054,0.8505899308965362,0.9726568063474188,0.8663082129342408,0.9066811994094888,0.7604270203014438,0.9685962445842139
0.8214734341900627,0.8195072046359869,0.9164722780498022,0.9338447166368071,0.8505899308965362,0.9726568063474188,0.8861199419154803,0.9066811994094888,0.7527544066261556,0.9282725958630242
0.8207700218269282,0.8204388861014955,0.915733131821136,0.9330698652079167,0.8505899308965362,0.9726568063474188,0.8699312355714818,0.9066811994094888,0.8207282151784419,0.9282725958630242
0.8195260639553062,0.8198015065502092,0.9144956286364903,0.9320514540847326,0.8505899308965362,0.9726568063474188,0.8891963461244312,0.9066811994094888,0.7669332855095895,0.9282725958630242
