"cycle_id","num_testsuite","NORMALIZED_FPA","accuracy","optimal_failures_25%","failures_in_25%_ordered","optimal_exec_time_25%","exec_time_25%","optimal_failures_50%","failures_in_50%_ordered","optimal_exec_time_50%","exec_time_50%","optimal_failures_75%","failures_in_75%_ordered","optimal_exec_time_75%","exec_time_75%","total_failures_in_cycle","exec_time"
"4a300fee2ef1c03902d0fb25ceb02aa01d0fab46",1,1,0.13333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04999999999999999
"54c3daaf17f90b273cfd3dc17dac91c9e65d7b17",54.99999999999999,0.7384936234936238,0.8842424242424243,0,0,0,1.1209333333333336,0,0,0.027999999999999997,2.8885333333333323,0,0,0.19599999999999998,5.155299999999999,0,7.353000000000001
"b06f13ff0ef8655de1a4f9976f7a9ccf2ca76724",70,0.7185983989040624,0.8309523809523808,0,0,0,2.316733333333333,0,0,0.019999999999999993,3.9082999999999997,0,0,0.144,5.490999999999998,0,7.646999999999999
"30d4070af9fc623cf9723510bb46d1a19fcb5930",70,0.7125750246157797,0.8761904761904764,0,0,0,1.8981000000000003,0,0,0.020999999999999998,4.865199999999998,0,0,0.15100000000000002,6.292766666666665,0,7.529999999999999
"3c89994355f3574078c832b2dcacba0e65e87ed1",8.999999999999998,0.7636257309941521,0.811111111111111,0,0,0.006,0.6060333333333332,0,0,0.029000000000000005,0.9781666666666667,0,0,0.256,1.5090333333333332,0,2.366
"d547412bbd2a1ca56769a2bfa13b7ed9547310ca",8.999999999999998,0.7651461988304095,0.8259259259259258,0,0,0.002,0.6976666666666665,0,0,0.024,1.0599999999999996,0,0,0.28700000000000003,1.5789333333333326,0,2.3299999999999996
"d3146a545612422d3f8078f10afa00342b327199",8.999999999999998,0.7923976608187133,0.8037037037037036,0,0,0.006,0.4903666666666668,0,0,0.032,0.9416666666666665,0,0,0.31300000000000006,1.3673666666666664,0,2.2660000000000005
"8f54030347e31e0b1492fe874a1f1b67b89b836a",8.999999999999998,0.7849122807017542,0.8148148148148147,0,0,0.008,0.6057333333333332,0,0,0.034,0.9924666666666664,0,0,0.291,1.3497666666666666,0,2.366
"f059e5f7fa1ac4a906b5d2e18d72d410bf28fa2d",8.999999999999998,0.751578947368421,0.8444444444444441,0,0,0.004999999999999998,0.7196000000000001,0,0,0.026000000000000006,1.1135666666666666,0,0,0.22800000000000004,1.5073666666666667,0,2.141
"dfecbe970917754511a081f8b86efac211e624f6",8.999999999999998,0.75859649122807,0.8407407407407408,0,0,0.006,0.6761999999999999,0,0,0.026000000000000006,1.1413,0,0,0.20900000000000007,1.5423,0,2.439
"fb4803623b8f089a8dfd265a68461f4283e7ffad",8.999999999999998,0.7798830409356726,0.8481481481481481,0,0,0.004999999999999998,0.7472333333333333,0,0,0.027999999999999997,1.1482999999999999,0,0,0.2669999999999999,1.3650333333333329,0,2.307
"c82b1f062af2a1a376e514020707597f6ed1f82d",4,0.7966666666666664,0.6416666666666669,0,0,0.013000000000000001,0.07270000000000003,0,0,0.05500000000000001,0.12440000000000002,0,0,0.11600000000000002,0.17979999999999996,0,0.22399999999999995
"5a52446090a67b9b04b67a0b7aec94e73bd21930",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15599999999999994
"9f7d03f09172afcf0a7be40e3262d151ef053b3c",14.999999999999998,0.7715053763440858,0.7266666666666666,0,0,0.003,1.0211666666666668,0,0,0.081,2.3688333333333333,0,0,0.7759999999999999,3.619433333333333,0,5.267
"82cc24437f43d07880d8883229477735431e5d02",47.00000000000001,0.7408893243747668,0.8035460992907802,0,0,0.006,0.4565333333333333,0,0,0.06899999999999999,0.7941666666666666,0,0,0.251,1.048133333333333,0,1.4509999999999992
"52d6e24d19465e6f468839650c969d5931f66d65",59.99999999999999,0.7778444655195775,0.8705555555555554,0,0,0.003,1.855633333333333,0,0,0.041,3.7363999999999997,0,0,0.259,7.279466666666666,0,11.03
"ff6b0ada72106d67aef1ee21d51bacac2f3af7ac",79.00000000000001,0.7572217578218293,0.8236286919831223,0,0,0,1.150233333333333,0,0,0.037,2.6381666666666663,0,0,0.19900000000000004,3.9712333333333323,0,5.281999999999999
"8147cc5b3de5fa7a3a3e8116355efa44367dc3c5",25,0.7486274509803917,0.8466666666666667,0,0,0.001,0.5297333333333333,0,0,0.008,1.407466666666666,0,0,0.029000000000000005,2.4568666666666665,0,2.6609999999999996
"859224ffadb79147088840732236c1fad341d842",25,0.8054057315233784,0.7893333333333336,0,0,0,0.35486666666666655,0,0,0.004999999999999998,0.8242999999999999,0,0,0.041999999999999996,1.8372,0,2.65
"46007c151e4cd79891eed4d289ff372ba39d5b8c",5.000000000000001,0.7806060606060607,0.7000000000000003,0,0,0,0.026833333333333344,0,0,0.016,0.07093333333333332,0,0,0.03500000000000001,0.09786666666666667,0,0.134
"314b6b56bec4af56dba667d66a25c1613f4bc800",3,0.8642857142857141,0.2888888888888889,0,0,0,0,2,0.7333333333333333,0.055999999999999994,0.03753333333333335,2,1.1999999999999995,0.067,0.07623333333333335,2,0.12099999999999998
"8cafd87c83f4197f7e8d14de8cba453c844266c0",3,0.8642857142857142,0.5777777777777778,0,0,0,0,0,0,0.009,0.029000000000000005,0,0,0.051,0.06703333333333332,0,0.10099999999999998
"d5be24a12668a94712247d31f06ef7d416b8118c",4,0.7611111111111108,0.3666666666666667,0,0,0.017,0.09483333333333333,0,0,0.064,0.12483333333333331,0,0,0.158,0.20600000000000002,0,0.253
"a060733e63a9cc476342ca190d04ad027a241d33",3,0.7857142857142854,0.7999999999999999,0,0,0,0,0,0,0.027999999999999997,0.04700000000000002,0,0,0.061,0.08366666666666668,0,0.115
"ece2f255eed8ad9eff6e236152de65e804c6adb5",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11100000000000002
"9766e22b42b7b3f3923cb9c2502dfc2dd5d0a5b0",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10299999999999998
"6d74e8f83e96f536cbbad98cd4fe6fbd1cd67663",54.99999999999999,0.7387568737568738,0.852121212121212,0,0,0.001,1.9451666666666663,0,0,0.027000000000000007,4.704033333333333,0,0,0.178,5.4193,0,7.0169999999999995
"9b3257e4d1a63e0a4d971a331eaf7b9a08d98040",54.99999999999999,0.7113022113022113,0.8412121212121211,0,0,0.002,2.3079666666666667,0,0,0.036,4.961033333333333,0,0,0.22100000000000003,6.395966666666666,0,7.095999999999998
"610caab590fe224c02c8f509431f6428fe8e1063",54.99999999999999,0.7975658125658127,0.9042424242424242,0,0,0,1.1908000000000005,0,0,0.019999999999999993,2.7203,0,0,0.166,4.985666666666665,0,7.409000000000001
"af323712479ba1e2a5b8e519030d021915228c48",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10299999999999998
"7ddfc8ae1c4d712b0e52d2595b36743700940873",54.99999999999999,0.7794963144963144,0.8909090909090909,0,0,0,1.8528333333333338,0,0,0.038999999999999986,2.6092,0,0,0.22000000000000003,4.817200000000001,0,7.206999999999998
"1375e931d7c7e6de8b297378fc296029d476d7e8",5.000000000000001,0.7775757575757575,0.7733333333333333,0,0,0.015000000000000001,0.0513666666666667,0,0,0.034,0.09023333333333335,0,0,0.05400000000000001,0.11279999999999998,0,0.19100000000000006
"776b86e99a1ce18a5093db457109807b766d49c1",8.999999999999998,0.8042105263157895,0.5629629629629631,0,0,0,0.05466666666666664,0,0,0.010999999999999998,0.09026666666666668,0,0,0.038999999999999986,0.11549999999999999,0,0.19600000000000004
"e1bc286245ce5f798b5312d65bba64c71921a3f4",8.999999999999998,0.780701754385965,0.5407407407407409,0,0,0.002,0.06076666666666669,0,0,0.016,0.09846666666666667,0,0,0.04900000000000001,0.1601666666666667,0,0.22000000000000003
"585b1cb97b4b9e81b55d68e04b6c1e1195058a8f",3,0.8,0.7222222222222222,0,0,0,0,0,0,0.002,0.04293333333333334,0,0,0.008,0.1262666666666667,0,0.13799999999999998
"5a87fa172eb1368fe413af34511d1eb3f2674a9f",12,0.7682564102564101,0.6611111111111112,0,0,0.001,0.08213333333333334,0,0,0.009999999999999997,0.14140000000000003,0,0,0.05200000000000001,0.16980000000000003,0,0.24700000000000003
"7587431987258e94748d5f2fda1e6ca049a21600",1,1,0.5333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06600000000000002
"53def501409cd1f9e20ac43edba6f2949bb366c8",1,1,0.4666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059
"7c19a1ff4c217f03c0be62baf1169d689f566825",1,1,0.09999999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047
"8019416d8197df8881788f889edfcf2ad45c4bf8",21.000000000000007,0.7962851102385988,0.9428571428571427,0,0,0,1.1802666666666664,0,0,0.003,1.2344999999999997,0,0,0.020999999999999998,1.610033333333333,0,3.191999999999999
"ebe7bb58a541bf397333f466d412e617266ee5aa",3,0.7857142857142854,0.9555555555555555,0,0,0,0,0,0,0,0.08446666666666665,0,0,0.079,0.18846666666666667,0,0.19900000000000004
"ef3015cc99f7bd51862c1d95014e8332d24c2341",54.99999999999999,0.8308330408330409,0.8745454545454548,0,0,0,1.305933333333333,0,0,0.019000000000000003,2.4534999999999996,0,0,0.16299999999999998,4.418033333333335,0,7.260000000000002
"6a688cf36e23aded8c9796b786e92144cb4a5830",25.999999999999996,0.7498736762887707,0.787179487179487,0,0,0.003,0.08733333333333333,0,0,0.03300000000000001,0.23076666666666673,0,0,0.10899999999999997,0.3377999999999999,0,0.43000000000000005
"8cfc1b1207577943d412789765a3a2085f1b3036",1,1,0.06666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041
"577f7b3b5462fdf84c0956a3bec5296bf7821677",1,1,0.10000000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037
"65b08c4f91a4e5d78eb645b46d06d7a46f8c62dd",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09800000000000002
"fa91c1b28647bd4217b0c325249aff9638fbeb6a",3,0.7999999999999997,0.611111111111111,0,0,0,0,0,0,0,0.03503333333333334,0,0,0.017,0.04683333333333334,0,0.065
